person_id,day,sleep_hours,screen_time,work_hours,steps,mood
104,13,8.08,7.9,5.86,7278,2.6
104,14,9.07,2.31,7.71,10612,4.3
104,15,10.0,4.87,8.24,6923,4.0
104,16,5.96,7.22,4.34,9209,2.09
104,17,5.96,6.54,5.37,1830,2.96
104,18,4.77,1.0,5.74,12504,3.09
104,19,6.42,4.99,8.29,3661,2.96
104,20,7.91,5.17,7.1,8941,3.38
104,21,3.0,2.11,7.55,7227,3.28
104,22,5.13,4.59,10.57,1968,1.96
104,23,5.99,9.22,5.32,6257,1.32
104,24,8.98,4.91,6.37,13143,2.93
104,25,5.83,2.33,7.97,4301,2.85
104,26,6.38,5.91,5.39,4749,2.55
104,27,6.24,4.78,6.53,4764,2.64
104,28,10.0,6.39,11.47,10368,4.07
104,29,9.03,5.37,7.71,3543,3.87
104,30,9.73,6.36,6.44,8196,3.32
105,1,6.95,6.13,4.47,9046,2.01
105,2,7.63,5.16,6.36,13540,3.11
105,3,6.72,4.69,6.39,14465,3.1
105,4,6.29,9.17,6.11,10123,1.0
105,5,8.97,3.86,6.81,13718,4.1
105,6,7.95,5.81,2.37,5291,3.29
105,7,8.48,3.52,5.31,1321,4.31
105,8,6.55,6.24,6.83,1830,2.26
105,9,7.28,1.0,6.78,2580,4.8
105,10,6.56,2.71,6.19,12624,3.43
105,11,5.79,8.8,4.96,3083,2.33
105,12,7.76,7.38,7.35,7125,3.09
105,13,5.57,6.86,6.44,3509,1.88
105,14,5.55,4.57,8.42,3453,2.09
105,15,8.18,6.72,6.65,5623,3.11
105,16,6.22,3.18,8.45,12988,3.04
105,17,6.79,3.15,3.31,11640,3.76
105,18,8.2,6.04,5.43,13416,3.25
105,19,8.89,5.5,7.42,3451,3.84
105,20,6.9,1.94,5.29,2315,4.08
105,21,7.69,5.5,5.91,11932,2.91
105,22,6.73,5.62,3.44,13289,2.81
105,23,5.69,3.51,5.9,5685,3.21
105,24,5.45,6.99,7.16,7192,1.6
105,25,6.83,4.58,4.1,12696,3.19
105,26,10.0,3.66,4.83,5364,5.0
105,27,7.95,8.96,7.72,10010,1.86
105,28,6.12,3.97,8.75,13647,2.32
105,29,6.55,8.3,3.26,1056,1.67
105,30,9.1,4.31,7.43,1721,4.26
106,1,7.2,3.92,7.81,10231,3.55
106,2,5.89,9.56,9.64,2261,1.42
106,3,8.46,5.76,7.36,13060,3.53
106,4,7.2,1.2,4.94,11920,4.17
106,5,5.57,4.89,5.61,8699,1.78
106,6,3.0,4.41,7.8,11078,1.27
106,7,6.29,3.08,6.13,8318,3.34
106,8,6.0,7.47,6.7,8526,1.94
106,9,7.16,6.31,5.64,5137,3.03
106,10,3.41,5.69,5.7,4421,1.07
106,11,5.44,1.69,5.66,4251,3.55
106,12,6.17,2.54,4.78,5426,3.82
106,13,7.62,6.06,4.26,8760,2.35
106,14,8.59,4.37,6.22,8833,4.64
106,15,6.27,5.06,6.33,5887,2.48
106,16,7.8,4.92,6.65,7588,3.77
106,17,7.66,5.58,7.75,14324,3.4
106,18,4.59,4.02,6.38,11433,3.13
106,19,8.33,8.81,3.93,4827,2.98
106,20,6.96,4.62,7.18,4701,2.03
106,21,6.74,4.39,6.91,9674,2.68
106,22,4.9,5.36,3.34,6368,2.13
106,23,7.35,3.75,5.96,2018,2.95
106,24,3.0,2.53,6.92,7034,2.53
106,25,9.27,1.72,8.84,3145,4.43
106,26,8.15,7.87,7.6,12374,3.06
106,27,9.18,8.37,5.63,7066,2.87
106,28,7.98,5.75,4.25,13277,2.53
106,29,6.56,2.93,10.64,13797,3.4
106,30,7.83,6.45,6.7,7393,2.76
107,1,6.53,6.26,5.53,6305,2.25
107,2,7.11,5.35,5.76,3005,3.43
107,3,7.73,6.59,10.69,12560,2.89
107,4,9.47,1.73,5.96,5198,4.7
107,5,8.58,6.78,7.16,12833,4.1
107,6,7.61,4.75,5.5,3643,3.01
107,7,7.5,4.24,7.11,10854,3.86
107,8,7.42,2.16,4.38,6827,4.23
107,9,5.85,6.29,8.38,8552,2.82
107,10,9.45,3.74,6.7,5545,4.26
107,11,7.24,4.21,5.24,1318,2.33
107,12,8.24,4.68,8.43,2940,3.25
107,13,5.45,5.41,7.32,13655,1.23
107,14,6.11,1.0,3.85,4612,3.27
107,15,7.21,3.49,8.95,3193,2.82
107,16,9.49,5.08,8.75,7630,3.89
107,17,7.34,5.85,6.48,9629,2.98
107,18,6.91,5.59,3.2,11492,2.83
107,19,9.64,4.49,0.37,3542,4.11
107,20,6.44,1.95,4.46,2316,3.53
107,21,6.57,4.75,8.85,4087,2.5
107,22,5.77,4.18,5.92,6700,2.58
107,23,5.18,4.51,4.63,7015,1.51
107,24,6.0,8.42,7.66,11406,2.01
107,25,8.02,7.11,6.64,3019,2.75
107,26,8.94,1.48,9.6,3813,4.51
107,27,5.82,2.12,3.46,13811,3.99
107,28,5.99,3.16,4.69,4622,3.4
107,29,6.85,2.86,7.03,2262,3.21
107,30,9.43,8.99,7.5,13651,3.17
108,1,6.84,3.02,3.52,3984,4.21
108,2,8.09,1.38,6.79,7132,5.0
108,3,7.15,2.02,8.14,1327,4.26
108,4,5.34,7.4,4.91,3555,1.68
108,5,5.6,4.19,2.29,14675,3.32
108,6,6.6,5.57,9.48,7054,2.62
108,7,6.39,3.11,7.35,4229,3.01
108,8,6.7,4.78,3.35,9588,2.82
108,9,6.57,3.9,4.58,14622,3.3
108,10,7.87,4.87,7.59,12030,3.66
108,11,8.22,5.82,0.68,10450,2.85
108,12,5.82,1.67,5.02,4365,3.41
108,13,7.53,1.96,5.83,13622,4.17
108,14,9.71,2.61,7.38,8951,5.0
108,15,9.82,5.89,7.63,10225,3.42
108,16,6.92,3.25,6.33,6708,4.06
108,17,7.45,7.51,3.84,11967,2.51
108,18,8.87,4.71,5.04,4963,3.92
108,19,9.0,5.44,1.72,12209,3.9
108,20,9.73,3.11,9.55,9405,4.68
108,21,5.68,7.1,2.15,8473,1.56
108,22,6.28,3.77,8.05,14740,3.44
108,23,7.96,3.38,5.45,4809,4.07
108,24,7.46,3.63,6.01,10200,4.36
108,25,6.15,8.02,6.6,5311,1.52
108,26,9.05,4.72,6.06,9808,4.69
108,27,7.92,7.11,2.8,1082,2.53
108,28,7.26,3.82,6.03,3045,2.87
108,29,6.65,1.0,5.89,2552,5.0
108,30,6.53,3.61,3.71,13088,2.61
109,1,7.17,3.7,4.12,8595,3.64
109,2,7.48,7.37,8.45,4595,3.15
109,3,5.59,5.08,7.57,8129,3.37
109,4,7.22,8.19,4.51,12508,2.39
109,5,9.83,5.7,4.27,6363,3.37
109,6,7.49,7.72,6.08,6042,2.48
109,7,9.93,6.67,4.06,3170,2.94
109,8,6.68,9.78,5.84,8285,1.5
109,9,6.28,3.91,7.56,14164,3.54
109,10,9.47,6.72,4.98,2308,2.8
109,11,5.69,4.72,4.22,1059,3.18
109,12,8.16,6.72,4.05,7458,4.05
109,13,8.35,3.44,7.1,11415,3.51
109,14,5.92,5.88,4.7,8636,1.35
109,15,7.12,4.26,7.3,8444,3.65
109,16,6.16,3.72,5.2,10161,4.08
109,17,8.18,5.85,6.78,5434,3.17
109,18,8.76,4.05,4.11,5376,4.07
109,19,7.59,3.9,6.32,6512,3.91
109,20,8.31,4.71,9.32,2759,4.57
109,21,6.18,9.48,9.73,13332,1.18
109,22,7.5,6.01,1.73,13177,3.94
109,23,5.92,4.23,6.67,5396,2.44
109,24,7.04,2.63,6.5,9118,4.82
109,25,6.77,3.69,6.32,9143,3.33
109,26,5.44,7.95,4.76,6512,2.26
109,27,6.32,2.29,3.71,12188,3.91
109,28,8.39,4.82,8.88,9181,3.2
109,29,6.54,2.83,7.33,6237,3.7
109,30,7.89,4.9,7.26,14486,3.24
110,1,7.46,7.56,7.34,8071,2.34
110,2,5.14,5.08,5.37,11381,2.53
110,3,7.95,4.42,6.56,4888,2.78
110,4,8.87,2.69,1.2,12143,3.74
110,5,6.59,4.35,7.64,14789,2.58
110,6,3.61,4.68,9.4,1087,2.16
110,7,7.4,5.96,7.71,2747,3.26
110,8,8.24,6.6,6.2,1208,4.1
110,9,7.49,6.9,5.17,6723,2.67
110,10,8.58,7.21,3.79,3408,2.91
110,11,8.42,5.85,7.9,3595,2.63
110,12,5.96,6.15,7.88,7235,2.85
110,13,6.92,3.58,6.68,10547,4.23
110,14,6.93,4.87,4.57,1502,3.47
110,15,7.84,1.03,6.55,8406,4.14
110,16,3.0,4.75,9.06,2098,2.43
110,17,7.7,2.4,8.78,7452,3.82
110,18,6.33,5.51,6.12,2985,2.9
110,19,9.38,7.77,4.76,3808,1.71
110,20,7.45,4.39,5.09,3333,3.56
110,21,7.62,5.45,8.14,9621,2.68
110,22,5.22,2.79,7.69,2020,3.37
110,23,7.56,5.74,6.72,3535,3.21
110,24,9.1,3.7,3.47,3846,3.93
110,25,5.39,7.51,7.37,14650,1.93
110,26,7.72,6.26,6.95,8647,2.96
110,27,7.13,7.44,2.75,2417,2.82
110,28,6.87,5.53,5.96,13542,2.91
110,29,8.41,3.42,6.64,4658,3.8
110,30,8.53,6.25,7.11,6106,2.83
111,1,7.43,5.33,7.29,10542,2.85
111,2,8.54,4.42,3.62,12393,3.37
111,3,6.47,8.24,7.73,4552,2.04
111,4,6.82,4.02,8.11,13648,2.96
111,5,7.63,4.75,5.19,5788,2.85
111,6,6.81,4.63,8.41,7755,3.04
111,7,5.6,9.18,4.19,14693,1.8
111,8,4.39,4.28,5.6,6985,2.54
111,9,7.19,5.15,4.3,11744,3.58
111,10,5.4,4.12,2.41,8459,2.86
111,11,5.93,6.37,4.53,7322,1.71
111,12,7.28,6.67,3.74,11325,2.16
111,13,7.82,7.5,8.53,11554,2.07
111,14,8.66,3.79,5.63,14812,4.66
111,15,7.76,5.95,3.23,8114,2.96
111,16,7.77,5.64,4.13,9096,3.31
111,17,6.13,4.12,7.83,9759,2.78
111,18,7.3,3.08,7.34,10729,3.86
111,19,5.7,3.11,5.02,11009,3.13
111,20,4.68,4.02,6.89,5628,2.95
111,21,8.36,5.34,5.61,7755,3.93
111,22,6.12,4.26,5.35,13015,2.76
111,23,7.01,6.02,3.43,2142,2.61
111,24,9.25,6.72,7.62,5092,3.53
111,25,8.54,6.91,8.44,3687,2.44
111,26,6.84,4.05,6.33,5840,3.72
111,27,8.36,5.27,7.78,1809,4.05
111,28,3.74,3.17,4.92,9114,2.47
111,29,6.23,5.08,6.86,7447,2.62
111,30,7.98,1.55,5.36,2511,4.46
112,1,6.41,4.9,8.63,1571,2.29
112,2,4.06,4.77,6.73,7609,1.34
112,3,6.25,4.51,3.07,8145,3.41
112,4,6.06,6.06,5.14,11581,2.17
112,5,6.58,3.84,5.65,6494,1.57
112,6,4.33,7.44,4.51,14755,2.13
112,7,6.91,2.98,5.72,13366,2.46
112,8,5.49,4.97,7.18,6605,2.14
112,9,6.66,1.73,8.74,13377,4.35
112,10,5.6,5.31,4.33,9434,2.28
112,11,5.88,4.85,5.44,9046,2.65
112,12,7.59,2.45,4.86,4138,4.2
112,13,4.99,8.53,6.0,10515,1.55
112,14,8.5,3.5,6.46,6778,4.22
112,15,6.92,4.0,4.72,7453,3.41
112,16,7.0,4.91,8.74,14693,3.69
112,17,7.74,5.0,3.82,3579,3.73
112,18,7.08,2.77,7.83,1103,3.5
112,19,5.34,6.07,3.61,7444,1.86
112,20,6.73,5.23,3.5,7239,3.26
112,21,7.48,6.69,3.99,6521,3.17
112,22,7.28,1.4,3.32,7564,3.63
112,23,8.86,7.62,4.23,1944,2.88
112,24,8.15,5.82,7.1,12559,3.78
112,25,6.31,7.47,6.22,8131,1.89
112,26,6.39,6.58,4.93,5442,2.17
112,27,8.23,6.89,4.62,7916,2.82
112,28,6.31,9.84,4.69,4951,1.02
112,29,7.29,6.79,5.62,8931,2.85
112,30,7.01,4.3,2.56,1701,3.27
113,1,7.14,6.48,5.57,3471,2.89
113,2,6.04,4.92,4.49,3940,3.31
113,3,7.54,7.25,7.87,6613,2.02
113,4,7.29,4.99,5.0,2961,3.22
113,5,7.4,3.61,5.0,1219,3.58
113,6,6.45,2.47,2.05,13634,3.21
113,7,6.96,6.79,7.0,8404,2.39
113,8,8.35,7.57,1.37,3620,2.37
113,9,5.79,5.55,6.31,2718,2.45
113,10,6.87,5.23,3.79,8587,2.38
113,11,7.5,5.25,4.15,10105,2.27
113,12,7.49,2.73,4.95,7131,2.85
113,13,6.9,5.85,4.71,14339,2.44
113,14,3.38,5.03,1.54,12521,1.91
113,15,8.69,3.31,6.0,2805,5.0
113,16,7.8,6.93,7.0,1456,3.13
113,17,6.86,6.51,7.37,14020,1.85
113,18,7.95,4.75,11.44,1367,4.47
113,19,5.91,2.11,7.35,1058,3.47
113,20,7.9,8.72,5.57,13137,2.12
113,21,7.12,6.41,9.1,5701,3.01
113,22,7.38,8.79,7.89,10214,2.26
113,23,5.6,3.74,5.3,3334,2.57
113,24,7.23,3.6,4.59,8047,3.01
113,25,6.03,4.65,7.34,13553,3.13
113,26,5.41,6.76,7.87,10636,2.33
113,27,6.0,5.07,6.72,11346,3.47
113,28,6.63,6.69,9.33,5807,1.6
113,29,7.95,6.12,3.39,3503,3.2
113,30,10.0,7.07,7.51,8038,3.84
114,1,6.21,3.04,3.46,1110,3.35
114,2,6.9,5.07,6.71,14211,3.15
114,3,6.94,5.51,7.51,11757,3.47
114,4,7.22,7.72,3.51,12573,1.67
114,5,5.41,5.78,4.32,7226,1.88
114,6,9.18,6.12,7.34,10507,3.73
114,7,9.51,5.94,11.43,14803,2.76
114,8,7.76,6.44,4.73,2367,3.2
114,9,10.0,6.26,6.25,11824,4.07
114,10,5.93,5.88,6.86,4129,1.95
114,11,8.42,4.24,5.49,3200,3.31
114,12,7.38,8.96,5.63,3640,2.01
114,13,8.8,6.39,6.53,4822,3.3
114,14,7.91,4.02,2.6,10502,2.78
114,15,6.13,5.15,2.83,11757,1.73
114,16,6.45,4.22,2.24,7446,3.44
114,17,5.06,6.33,6.75,10704,2.13
114,18,6.99,2.6,2.43,9992,4.14
114,19,5.74,8.24,2.77,2414,1.21
114,20,7.55,8.34,4.23,10386,1.97
114,21,9.5,4.1,5.21,9805,4.3
114,22,6.99,5.32,5.8,4868,3.12
114,23,7.04,4.39,5.59,1199,3.0
114,24,8.39,2.65,4.24,7800,4.67
114,25,7.02,5.98,8.07,4293,3.65
114,26,7.62,6.98,7.18,6606,2.97
114,27,5.27,4.37,2.39,3121,2.64
114,28,8.79,4.24,6.96,5075,4.29
114,29,6.76,4.32,7.99,9323,3.22
114,30,5.28,1.94,4.55,12842,3.75
115,1,5.76,7.38,7.93,3795,2.3
115,2,5.08,3.98,4.74,8333,2.76
115,3,6.72,5.07,6.21,7976,3.32
115,4,5.44,7.34,7.65,2990,1.47
115,5,6.43,5.59,8.7,14950,2.82
115,6,5.32,8.38,3.02,14369,1.5
115,7,9.55,6.13,4.54,2680,4.13
115,8,7.11,7.12,5.2,14692,2.72
115,9,7.02,3.66,7.16,10537,2.31
115,10,10.0,3.25,7.05,3962,4.93
115,11,6.97,4.61,8.91,9535,2.54
115,12,5.45,5.56,4.49,4232,1.54
115,13,7.06,7.04,3.65,1167,2.55
115,14,5.19,4.13,7.31,5010,2.24
115,15,3.65,4.78,7.16,2021,2.24
115,16,9.01,2.8,6.72,2371,4.49
115,17,7.14,4.64,8.51,12814,2.6
115,18,8.57,5.66,7.22,3508,3.26
115,19,5.64,2.39,6.74,1318,3.29
115,20,6.41,3.22,4.97,2287,3.19
115,21,5.95,6.97,8.78,2459,2.56
115,22,7.07,2.34,4.27,4172,3.0
115,23,9.72,3.12,5.53,12513,4.04
115,24,7.77,4.6,5.84,9316,3.97
115,25,7.58,8.49,9.41,12151,2.61
115,26,9.03,8.09,5.27,5275,2.85
115,27,5.52,6.27,6.29,10804,1.75
115,28,7.63,4.59,8.86,11271,3.5
115,29,9.02,6.81,5.49,1393,2.67
115,30,7.19,6.51,3.33,9011,3.55
116,1,9.54,3.89,6.79,1643,4.04
116,2,8.11,4.81,9.89,11677,3.48
116,3,9.41,2.11,2.58,4459,4.76
116,4,9.69,4.81,7.32,3609,3.69
116,5,9.26,4.5,6.54,11833,3.38
116,6,5.21,3.67,5.84,11149,3.59
116,7,7.65,4.42,3.9,10487,3.15
116,8,7.23,6.76,7.63,5370,2.98
116,9,6.56,1.02,7.87,12722,4.57
116,10,7.12,9.22,7.61,5234,1.2
116,11,9.29,3.1,4.84,1924,4.55
116,12,7.94,5.19,3.88,6892,2.77
116,13,4.68,6.55,7.18,5295,1.9
116,14,9.1,4.6,6.22,1027,3.03
116,15,5.69,3.84,8.4,10502,3.38
116,16,8.21,7.73,6.0,6236,2.68
116,17,4.96,2.25,5.23,9716,3.4
116,18,8.63,1.15,5.6,11099,5.0
116,19,5.35,5.52,5.67,8929,1.24
116,20,7.33,1.79,4.95,2266,5.0
116,21,5.66,7.89,5.06,1156,2.15
116,22,9.49,7.6,3.87,1253,3.18
116,23,8.77,7.5,3.4,6768,3.17
116,24,5.43,3.58,6.99,9303,3.25
116,25,7.01,3.15,1.44,9862,3.0
116,26,7.16,5.06,6.16,6402,3.04
116,27,5.34,6.69,9.27,4865,2.27
116,28,7.72,9.02,3.61,3159,1.88
116,29,5.8,4.86,2.13,2322,2.86
116,30,5.72,1.0,3.18,9710,2.54
117,1,4.36,5.62,0.29,2966,1.61
117,2,7.28,4.86,4.95,10195,2.82
117,3,7.98,6.68,4.94,13150,2.56
117,4,6.99,1.0,9.85,12316,4.34
117,5,5.98,4.0,4.49,6403,2.8
117,6,8.47,4.77,7.23,1100,3.81
117,7,6.04,4.46,9.37,4856,3.62
117,8,7.17,2.04,3.31,9185,4.49
117,9,8.93,2.68,4.05,4222,3.8
117,10,5.0,1.76,6.47,9102,3.0
117,11,6.6,6.22,8.46,12928,2.34
117,12,7.27,8.7,6.81,7940,1.0
117,13,7.32,6.62,10.45,12581,1.92
117,14,7.06,4.31,2.61,7579,4.13
117,15,6.83,6.86,4.82,4864,2.62
117,16,10.0,6.27,8.69,9516,4.18
117,17,7.59,4.35,6.88,5888,3.35
117,18,7.07,8.36,6.66,10096,1.25
117,19,7.07,4.57,3.18,7935,3.14
117,20,6.14,8.59,7.61,4862,1.01
117,21,8.71,3.94,0.98,11779,3.98
117,22,7.47,6.37,9.18,1897,2.22
117,23,7.74,4.6,7.91,6256,3.67
117,24,8.31,6.28,5.88,4518,3.07
117,25,8.83,6.02,5.24,9676,2.35
117,26,7.65,6.54,4.25,9174,2.01
117,27,6.37,4.3,7.66,12886,2.06
117,28,7.32,5.23,7.49,12953,3.51
117,29,6.62,7.35,8.35,7511,2.06
117,30,4.58,4.11,5.53,4410,2.19
118,1,7.97,4.96,4.87,3017,3.55
118,2,5.84,6.09,7.36,6136,3.4
118,3,5.32,3.17,5.33,7929,2.94
118,4,5.7,6.84,7.41,5002,2.04
118,5,6.57,4.59,5.72,14878,2.53
118,6,5.4,3.88,4.91,6863,2.21
118,7,7.46,3.85,4.6,9432,3.41
118,8,7.03,3.19,3.48,14763,3.43
118,9,5.16,2.28,9.18,4026,3.35
118,10,9.4,1.66,5.53,2700,5.0
118,11,5.79,6.57,7.63,9058,2.37
118,12,7.44,6.29,6.11,10775,2.31
118,13,7.24,3.3,8.74,10139,2.4
118,14,5.43,6.5,4.99,1390,2.11
118,15,7.18,6.06,4.05,10440,2.89
118,16,7.46,10.1,7.12,8326,1.19
118,17,7.08,5.92,4.73,10131,2.55
118,18,5.39,7.36,6.42,14530,2.31
118,19,8.1,4.73,4.57,9808,3.28
118,20,8.78,4.78,3.64,3184,3.14
118,21,4.22,3.23,7.98,4856,2.72
118,22,6.98,3.22,5.82,12147,3.42
118,23,8.03,6.0,5.49,8000,3.02
118,24,7.53,3.71,5.09,13562,2.88
118,25,5.99,4.66,7.19,14159,2.4
118,26,5.7,3.79,6.45,9513,2.89
118,27,5.83,4.36,5.06,13201,2.72
118,28,6.54,4.56,5.37,2409,3.06
118,29,5.45,5.36,7.63,8634,2.77
118,30,7.12,9.97,5.77,7453,1.44
119,1,5.46,7.03,4.02,9360,1.47
119,2,8.54,2.35,7.64,5442,4.76
119,3,9.35,4.04,4.61,10138,5.0
119,4,6.67,3.97,8.52,12476,2.7
119,5,9.62,1.88,3.73,7687,4.85
119,6,6.71,4.2,4.76,10530,2.8
119,7,8.1,1.86,5.32,8521,3.35
119,8,6.0,12.0,8.04,3819,1.0
119,9,7.26,3.68,6.24,3489,3.31
119,10,7.87,5.25,5.73,9985,3.12
119,11,9.45,6.88,6.58,14795,3.63
119,12,6.15,9.15,9.81,5701,1.41
119,13,6.74,3.03,6.0,9360,3.81
119,14,10.0,7.21,7.16,13762,3.07
119,15,7.87,5.3,4.87,6877,2.73
119,16,5.92,3.89,4.58,3803,3.45
119,17,8.44,5.87,6.45,9142,2.97
119,18,5.07,6.4,6.64,14962,1.77
119,19,5.83,3.79,10.48,7377,2.49
119,20,8.33,2.31,7.15,11618,3.14
119,21,9.05,4.59,8.38,11518,3.87
119,22,6.38,8.05,9.25,14953,2.7
119,23,7.94,5.52,5.99,6721,3.46
119,24,7.48,1.15,6.51,7500,4.2
119,25,7.2,3.9,8.76,4991,4.0
119,26,8.62,4.47,4.5,11362,4.2
119,27,6.58,1.0,7.85,3898,3.68
119,28,7.13,7.09,4.41,6222,2.52
119,29,4.21,1.84,4.55,14937,3.3
119,30,9.16,4.39,6.66,13869,4.54
120,1,6.67,6.72,3.85,11056,2.61
120,2,8.46,3.98,4.47,11201,4.36
120,3,7.64,5.61,7.31,11443,3.17
120,4,8.37,3.66,3.17,11823,4.24
120,5,5.43,5.17,3.97,10075,1.97
120,6,5.97,1.16,4.68,13978,3.83
120,7,3.42,5.42,9.16,8048,1.86
120,8,7.31,6.38,6.45,9557,3.2
120,9,6.22,1.0,4.13,14183,3.04
120,10,5.52,5.95,3.77,9462,2.03
120,11,5.72,2.56,6.55,1176,3.13
120,12,7.91,6.41,7.76,4752,3.36
120,13,7.73,6.82,2.75,4958,3.39
120,14,7.94,5.51,2.42,6613,2.94
120,15,8.46,2.4,6.22,8700,4.14
120,16,7.41,4.98,7.66,1755,3.12
120,17,5.28,3.36,7.41,7558,3.3
120,18,9.03,1.93,6.19,11809,3.4
120,19,6.62,5.78,4.69,9456,2.43
120,20,5.51,2.58,7.96,11898,3.05
120,21,5.99,7.51,4.87,8356,2.4
120,22,6.36,7.41,3.22,11039,2.17
120,23,6.31,1.56,2.06,3048,4.34
120,24,7.26,3.54,4.46,9264,3.11
120,25,8.93,4.69,2.9,7101,3.62
120,26,8.04,4.85,5.12,7886,3.63
120,27,6.82,5.48,4.36,3309,2.6
120,28,5.22,6.81,10.41,11623,1.0
120,29,6.35,6.62,6.52,1299,2.89
120,30,5.85,4.46,6.99,4210,2.17
121,1,8.0,4.16,5.86,9255,3.4
121,2,6.87,4.75,5.84,14060,3.81
121,3,7.71,4.68,4.74,4081,4.22
121,4,5.53,5.3,8.8,12733,1.72
121,5,5.17,6.5,4.28,14386,2.5
121,6,6.47,3.12,1.18,3065,2.78
121,7,8.9,4.23,8.24,11343,5.0
121,8,3.74,7.6,7.98,8345,1.1
121,9,5.75,1.0,6.68,4065,4.24
121,10,3.47,4.2,7.88,12030,1.07
121,11,6.08,3.38,7.9,7691,2.51
121,12,5.96,3.33,6.9,11385,2.93
121,13,7.11,5.47,8.13,4977,3.65
121,14,6.66,7.97,7.5,1485,1.8
121,15,5.37,5.14,4.88,3003,2.22
121,16,8.87,6.71,6.21,5388,3.0
121,17,6.53,3.03,5.6,6117,3.28
121,18,7.67,6.86,8.3,2446,2.84
121,19,6.13,2.78,5.89,3883,3.9
121,20,6.5,4.55,6.47,3619,2.77
121,21,9.35,6.34,5.8,2360,3.78
121,22,4.65,6.53,5.04,10759,1.0
121,23,6.71,3.56,7.67,13520,3.48
121,24,7.03,4.03,2.16,8805,3.16
121,25,4.81,8.45,7.16,1440,1.0
121,26,7.11,5.6,8.46,4421,2.91
121,27,4.53,4.95,2.61,4325,2.9
121,28,5.77,1.0,8.88,14348,4.15
121,29,6.17,5.36,8.8,5778,2.79
121,30,8.38,7.28,9.43,8179,2.37
122,1,3.95,7.78,5.02,11067,1.64
122,2,5.7,7.81,6.58,2938,1.09
122,3,8.94,8.8,3.73,2466,3.27
122,4,7.28,2.82,6.28,5418,3.47
122,5,7.92,5.27,8.64,1789,3.54
122,6,4.54,1.0,4.31,1629,4.03
122,7,8.5,4.75,3.58,2760,2.93
122,8,9.54,4.77,7.18,4561,3.75
122,9,6.78,7.84,7.1,5110,2.18
122,10,6.33,6.7,9.13,6487,1.81
122,11,6.06,2.13,6.83,12013,3.25
122,12,8.38,5.0,3.43,5616,4.38
122,13,5.27,1.0,8.05,3904,3.5
122,14,7.89,3.82,7.47,14771,3.6
122,15,8.31,5.94,3.97,9120,3.38
122,16,5.66,2.86,8.07,5940,3.18
122,17,5.2,2.33,6.89,8420,2.88
122,18,6.85,4.47,6.33,9815,3.98
122,19,5.08,7.96,7.35,12205,1.0
122,20,8.3,6.65,6.24,14638,2.35
122,21,6.84,7.06,3.11,12931,3.04
122,22,7.76,7.18,6.87,6599,2.1
122,23,6.42,2.98,5.5,7207,2.88
122,24,6.0,1.93,11.46,5490,2.84
122,25,8.38,8.6,6.77,9963,2.98
122,26,8.69,3.21,7.6,13940,4.34
122,27,8.33,5.59,4.14,11103,2.5
122,28,5.47,5.56,6.98,5834,2.19
122,29,6.89,4.04,2.59,4782,3.57
122,30,5.61,5.07,5.03,13284,2.57
123,1,6.86,5.01,7.79,9836,2.23
123,2,5.79,6.52,6.0,2612,2.24
123,3,4.48,5.81,4.47,9734,2.47
123,4,5.76,3.62,6.54,2223,3.42
123,5,7.19,5.79,5.24,4952,2.22
123,6,8.34,5.19,5.0,13062,2.94
123,7,8.24,5.31,6.58,2493,3.98
123,8,6.45,6.8,1.76,14441,1.77
123,9,7.71,7.19,6.49,2523,2.21
123,10,6.63,5.03,6.45,5515,2.35
123,11,7.78,3.65,4.44,4570,3.92
123,12,9.33,5.06,4.51,11126,3.65
123,13,7.79,3.09,4.01,14333,3.88
123,14,8.34,8.24,7.98,5794,2.6
123,15,8.34,6.18,5.97,9483,2.64
123,16,6.51,9.35,5.59,9771,2.16
123,17,8.07,4.19,5.36,3423,3.77
123,18,4.81,4.68,6.07,2806,2.78
123,19,8.25,4.86,4.64,11103,4.0
123,20,7.39,5.04,4.07,11042,3.48
123,21,6.33,6.75,6.77,3657,1.21
123,22,6.15,6.26,2.95,6934,2.37
123,23,5.61,8.49,3.84,7611,1.76
123,24,3.0,7.67,6.71,4185,1.0
123,25,9.04,7.24,5.88,10982,2.67
123,26,10.0,5.29,4.53,9916,4.17
123,27,5.86,7.7,8.12,10896,1.18
123,28,6.43,2.05,6.76,2283,3.6
123,29,7.34,4.64,8.31,2565,3.07
123,30,7.13,4.6,7.3,2630,3.21
124,1,8.1,5.86,4.33,1066,4.14
124,2,6.74,2.37,4.06,9425,3.69
124,3,10.0,4.84,8.23,13746,4.73
124,4,6.82,5.93,5.83,13035,2.17
124,5,5.82,1.0,8.09,14991,3.11
124,6,8.78,8.63,8.79,4125,3.05
124,7,7.52,5.7,6.29,5661,3.01
124,8,8.82,6.71,4.93,3032,2.92
124,9,7.59,5.85,3.53,13545,3.39
124,10,7.47,5.27,3.75,10299,2.48
124,11,6.88,5.74,5.81,5151,3.16
124,12,7.12,9.68,6.7,3157,1.54
124,13,5.38,4.51,6.95,12125,3.34
124,14,7.46,4.65,5.26,14166,3.45
124,15,8.81,3.2,3.32,11025,4.58
124,16,5.24,4.7,4.92,8630,2.85
124,17,9.2,4.23,8.95,13345,4.06
124,18,8.58,1.73,5.52,6224,4.81
124,19,6.07,3.11,8.95,3407,3.7
